restaurant_name,restaurant_link,user_name,user_profile_link,rating,visit_date,travel_type,review_title,review_text,source_file
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,798abdurrahima,https://www.tripadvisor.com.tr/Profile/798abdurrahima,5,"18 Haziran 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mardin tabağını deneyin efsaneydi,"Yemeklerimiz güzel geldi biz mardin tabağını tercih ettik turla gittiğimiz bir yerdi yöresel lezzetleri güzeldi tabak doyurucuydu
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,mertbey2016,https://www.tripadvisor.com.tr/Profile/mertbey2016,5,"24 Mayıs 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Dostlar,"Tur şirketlerinin götürdüğü bir nevi halk aş evi niteliğinde bir yer, kalabalık, tam anlamıyla doymuş ve müşteri memnuniyetini önemsemeyen bir işletme, verilen parayı hak etmeyen bir yer, buraya gideceğinize karşı marketten kraker ayran yiyin derim, kendiniz karar verin benden bu kadar",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,derya_237,https://www.tripadvisor.com.tr/Profile/derya_237,5,"4 Nisan 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,En kotu deneyim,"Turla birlikte öğlen yemeği icin gittik ve inanilmaz kotuydu hersey.Porsiyonlar cok kucuk, asiri pahali ve personel oldukca kabaydi. Cok kotu bir deneyimdi ve hicbir zaman tercih etmem.",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,392hanifik,https://www.tripadvisor.com.tr/Profile/392hanifik,5,"1 Nisan 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Vasat,Bi Urfa Adana Antep te yerdiğiniz yemeğinin tadını kesinlikle bulamıyorsunuz ama fiyat olarak daha gazla ücret talep ediyor..,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,alitA1163SP,https://www.tripadvisor.com.tr/Profile/alitA1163SP,5,"16 Ekim 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Berbat,"Mardin’e özgü yemekler için tercih ettik ama güneydoğuda yediğimiz en kötü yemekti. Mardin tabağı görseldekinin aksine çok küçük ve hiç doyurucu değil. İçle köfte yenilecek gibi değildi. Tabaktaki herşey soğuktu. Sanırım önceden hazırlayıp kolay olsun diye müşteri geldiğinde getiriliyor. Servis çok kötüydü. Kasa da bile güler yüz yok. Patronları ikinci salata yediniz mi diye sordu. Esnaflık yok paranıza yazık etmeyin.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,rizkallat2024,https://www.tripadvisor.com.tr/Profile/rizkallat2024,5,"21 Eylül 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Mutlaka ugrayin,"Akdeniz yöresinde sogan ve Avrupada yasan cifler olarak 9,9 veriyoruz.
 Esim ile bize lezzetli etleri ve mezeleri bize Hatay-Adana-Mardin mutfaklarini tadini yasatti.
Servisi ve personeli cok hos ve takdire deger bir sekilde güler yüzle düzenli uyguladilar. 
Fiyatlarin eski Mardin de yedigimiz yemeklerden hem daha lezzetli bol hemde daha uygun.
Salata nin ve mezelerin bollugu ve tadlari eski mardindeki ucuk fiyatlardan ve masadaki azliklarindan bin kat daha iyi.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,540_smihant,https://www.tripadvisor.com.tr/Profile/540_smihant,5,"19 Haziran 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Vasat,Eşim ve bebeğimle şehirdışından geldik turlar ile anlaştıklarını ifade ettiler kapıdan geri çevirdiler boş masalar vardı nezaket misafirperverlik berbattı,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,zeynepd524,https://www.tripadvisor.com.tr/Profile/zeynepd524,5,"11 Nisan 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Bence,Lezzet olarak kötü degildi.3 defa ekmek istedim gelmedi. Porsiyonlar okadar küçükki resimde gözüktüğü gibi degil kesinlikle Mardin kebabı geliyor 1 şişi 3 paraya bölmüşler. Uygun felan da degil 280 TL idi. Bence gelinmez,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,797dilekd,https://www.tripadvisor.com.tr/Profile/797dilekd,5,"17 Kasım 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",business,Tavsiye Etmiyorum!!!!,"Öncelikle turla katılmış olduğumuz için bizi kısıtlı bir alana oturmak zorunda bıraktılar. Sipariş takibi yapmakta zorlanıyorlar. getirdikleri tabak masa masa dolaştı sahibini bulana kadar. bizim sipariş ettiğimiz pideyi unuttukları için hatırlattıktan sonra yapıp getirdiler. Ürünler fena değildi ama servis ve fiyat politikası kötü. Meni listesinde su, içecek ve salata menüye dahil görünmesine rağmen her birinden ayrı ücret aldılar. Bu nedenle yüksek hesap ödemek zorunda kaldık. Turdaki herkes memnuniyetsizliğini tur görevlilerine de söyledi. Tuvaletlerde hijyen sıfır. Çöpler her yerdeydi. Asla tavsiye etmiyorum.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,muhammedt925,https://www.tripadvisor.com.tr/Profile/muhammedt925,5,"22 Ekim 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Hizmetiniz için çok teşekkürler adana,"Yediğim en iyi adana dürümü tavsiye ederim aile için çok iyi bı restoran çok güzel teşekkürler adana dostlar kebapçısı
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,Berat47,https://www.tripadvisor.com.tr/Profile/Berat47,5,"29 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Böyle rezillik başka yerde yok,"İnsanlar aileleri ile birlikte bir restoranda gittiği zaman sıcak yemekler yemek ister, ama sağolsunlar onu bile zindan ettiler. Lahmacun istiyoruz soğuk olarak getiriyorlar ve restortantta 3 masa tek doluydu herhangi bir yoğunluk olsaydı soğuk gelmesini anlardım. Üstüne üstlük ezme salata istedim hemde tam 3 defa söyledim. Ona rağmen adamlar getirmedi. Umursuzluk seviyeleri tavan yapmış bu restorantın. Aile ve tur hiç farketmez hangisi olursa olsun sinir krizi ve rezillik yaşamak istemiyorsaniz sakın gitmeyin.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,Daydream799506,https://www.tripadvisor.com.tr/Profile/Daydream799506,5,"2 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Fena sayilmaz,Yemekler fena degil lezzetli sayilir ama dolmasi zayifti ayrica turla geldik diye cay ikram etmediler biraz kaba davrandilar,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,5858_nln,https://www.tripadvisor.com.tr/Profile/5858_nln,5,"30 Ekim 2021
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Temiz ve lezzetli,Mardine gitme sebebiniz ne olursa olsun içiniz rahat yemek yiyebileceğiniz yerlerin en başında geliyor nezih ortamı güler yüzlü personeli ile tam ğuan,Adana Dostlar kebapcısı_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,EmirhanG,https://www.tripadvisor.com.tr/Profile/EmirhanG,5,"21 Mayıs 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Tek kelime ile muhteşem,"Açıkçası merdivenleri çok dikti çıkarken kendimi bir an Vatikan’ın o bitmek tükenmek bilmeyen minaresi ve tırmanmak için çıktığım merdivenlere benzettim 🤣🤣🤣 ama orası da Vatikan da olduğu gibi çıktığıma deydi 🥰 önce bir masa bulmakta zorlandık zaten toplamda 10 veya 11 masalık bir yer o tabi haliyle pencere kenarı istiyorsunuz muhteşem bir Mezopotamya manzarası sizleri karşılıyor önce masa bulmakta zorlandık ancak çalışanlar sağ olsunlar pencere kenarında boşalan ilk masaya bizleri yerleştirdiler ben Dobo kebabı yedim. Eşim kaburga yedi ve yanında muhteşem koruk şerbeti vardı şu an bile söylerken ağzımın sulandığını inkar edemem servisi olsun, yemeklerin lezzeti ve şahane Mezopotamya manzarasıyla kaçırılmaması gereken bir MARDİN klasiği diyebilirim.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,bilgeb208,https://www.tripadvisor.com.tr/Profile/bilgeb208,5,"23 Nisan 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Saray yahnisi fiyaskosu,"Hayal kırıklığıydı. Saray yahnisi söyledik ve tabakta full erik ve sadece 3-4 parça et vardı, yiyemedim. Influencer sayfalarına bakıp tercih etmiştim, aynı yemek et doluydu. Bu da işetmenin ayıbı. Bir daha kimseye tavsiye etmeyeceğim bir yer oldu. Mardin gezimin olumsuz anısıydı.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,893sefaa,https://www.tripadvisor.com.tr/Profile/893sefaa,5,"21 Nisan 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Hayal kirikligi,"Hayal kırıklığına uğradık rezerve yaptırdığımız halde gittigimizde cam kenarina alinmadik boş olduğu halde anlaşılan ordada torpil geciyo hizmeti kötü adamına göre muamele var. Kesinlikle ve kesinlikle yediğiniz yemek verdiğiniz paraya değmiyor fiyatlar uçuk şahsım beğenmedim bu fiyata boğazda yemek yenir.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,_stelt2023,https://www.tripadvisor.com.tr/Profile/_stelt2023,5,"14 Nisan 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mardin Yemekleri ve Doboo,"Doboo Restaurant’ı ilk kez geldik arkadaşlarımızla. Yemekler harika personel güleryüzlü sahibesi Dilek Hanım ise tek kelime ile tam bir ev sahibesi. Size misafir muamelesi yaparak işinde son derece titiz. Bütün masalarla tek tek ilgilenerek size son derece güzel bir hizmet sunuyor. Mardin’e gelirseniz mutlaka uğrayın. Kaldığımız sürece tekrar gelicez.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,MuratQwert,https://www.tripadvisor.com.tr/Profile/MuratQwert,5,"23 Mart 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",tek başına,Akşamın Ayıbı,"İşletmenin yeri konumlanması çok güzel fakat kullanılan masalar plastik ve sandalyeler berbat önünüzdeki cam balkon sandalye ve masadan dolayı tam göz hizanızda acil çözmeleri lazım.......yemek kaburga dolması ama kemiksiz geliyor ve ğişmesi ve sıcaklığı orta düzey. Güzwlim mekan bilgi ve tecrübe eksikliği işe hakettiği yerde malesef değil.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,belyac2022,https://www.tripadvisor.com.tr/Profile/belyac2022,5,"14 Mart 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Bayıldık,"Konakladığımız otelin müdürü Siyami Beyin tavsiyesi üzerine gittik. Çalışanlar çok güler yüzlü ve nezaketli idi. Yemeklerin tadına gelince çookkk güzeldi. Kaburga dolması, Doboo, haşlanmış ve kızartılmış içli köfte yedik. Hepsi de başarılı idi. Fiyatlar da gayet normal idi. Tavsiye ederim",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,290orkuno,https://www.tripadvisor.com.tr/Profile/290orkuno,5,"23 Ocak 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Anlatılmaz yaşanır,"Kaburga dolması sipariş ettim ve o zevk bitmesin diye korka korka yedim. Fakat yemek sonrası ise mutluluk hormonları tüm vücudu kaplıyor. Buna eşsiz manzara da ilave olunca... anlatılmaz yaşanır diyorum. Bizimle ilgilenen İzzettin beyin de yönlendirmeleri, ilgisi alakası memnuniyet vericiydi",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,Ecedora,https://www.tripadvisor.com.tr/Profile/Ecedora,5,"14 Ocak 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,"Yüksek lezzet, düşük servis kalitesi","Bilinirliği yüksek olması sebebiyle tercih ettik, malzeme kalitesi yüksek, yemekler lezzettli, ancak hizmet kalitesi düşük. Siparişler geç gelmekle beraber, sanki işletmenin müşteriye çok ihtiyacı yokmuş gibi, hizmet verseler de olur, vermeseler de.",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,423fatih,https://www.tripadvisor.com.tr/Profile/423fatih,5,"17 Kasım 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Kalite/Fiyat ??!!,"Mardin'in bir çok restoranının ortak problemi , 
Talep olunca kalite/fiyat dengesinde ciddi problem olmuş,
Çok çok sıradan yemekler inanılmaz bedellerle müşterinin önüne çıkarılmış , örnek ; 
3 tane ( 1 porsiyon ) mini Sembusek
( Kapalı yarım daire lahmacun )
En iyimser yaklaşımla TR ortalamasının X3 katı.
Arz darlığından bu durum gidiyor ama , hep gidermi ?
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,844hanzadeg,https://www.tripadvisor.com.tr/Profile/844hanzadeg,5,"15 Ekim 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Gecikme sorunu,Bir grupla beraber oturduk daha önce sipariş vermemize rağmen 8 kişilik grubun yemeği daha erken geldi çok övülen bir yer olmasından dolayı gelmiştik yemek ne kadar lezzetli olsa dâhi işletmecilik önemlidir tanınan müşteriyi kayırmak hoş değil.,Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,ihbay,https://www.tripadvisor.com.tr/Profile/ihbay,5,"2 Ekim 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",belirtilmemiş,çok ıyı okuyup gelmeyın derım,"29 eylül 2022 tarıhınde akşam yemeğı ıçın Aılem ve aıle dostumuz ıle bırlıkte tavsıye edılen 3 mekan üzerınde bız maalesef doboo denılen yerı seçtık, 
en üst kata çıktığımızda 4 adet boş olan masalardan bırıne yöneldık fakat rezerve dıye bırakmadılar, üzerınde rezerve yazmıyor dedığımde bunu bız bılırız dedıler, o an oradan çıkmak ıstedım fakat beraber olduğum kışılere ayıp olmasın dıye ya sabır dedım...
sıparışe gelen personel kötü ve ukala bır tarzla sıparışı aldı, ayrıca acı sıvrı bıber ıstedım ""bakayım varsa getırırız "" dıye buradan tarıf edemedığım kaba bır üslupla söyledı. 
Önden gelen ıkram 3 adet sözde çığköfte ve sadece 2 şer kaşık bırakılmış berbat bır salata ıdı. 
kaburga dolması ılık, ıç pılavı kaburga dolmasından uzak bır tad ve üzerıne sankı 100 gr et dıdıklenıp bırakılmıştı, Dana kavurma ıse yetışkın bırının asla doyamacağı kadar az ıdı...
fıyatlar oldukça pahallıydı bunu şöyle ıfade edeyım gelen menüde fıyatlar yazıyordu bılerek ıstedık fakat porsıyonların böyle az geleceğını hıç düşünmedım bu anlamda pahallı kelımesını kullandım. 
Yörenın ınsanı olduğumdan ve mardın kültürünü çok ıyı bıldığımden bu yorumları yapıyorum. 
servıs geldığınde yıne kaba bır tabırle ""buyur"" denılıyordu, 
daha yemekler bıtmeden sormadan ızın almadan tabakları almaya başladılar, arkadaşımız çayını yudumluyordu bardağında çay olmasına rağmen bardağı tabağa koyarken tıpkı havada yakalarcasına almaya kalktılar, bıleğınden tutup hayırdır ne bu acele dedığımde bızım burada böyle ıfadesı kullanıldı...
Bu yerı ne bılırım ne de husumetım vardır, sadece yorumu okuyan arkadaşlara dıkkatlı olun ve yazdıklarımı dıkkate alın uyarımdır...
Çıkışta bızı karşılayan hanımefendıye olumsuzlukları söyledım ve buraya gelecek olanları mümkün olduğu kadar uzaklaştıracağımı söyleyerek buradan ayrıldık...
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,16salihc,https://www.tripadvisor.com.tr/Profile/16salihc,5,"1 Ekim 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Organizasyon zayıf,Sipariş 10-15 dk sürer dendi 45 dk sonra hala yoktu bizden sonra gelen masalara gitti ki bir masa tanıdığı idi şefi yemeğimizi onlarada vermiş olabilir organizasyon zayıf yemek tadına bakamadık,Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,saglam1923,https://www.tripadvisor.com.tr/Profile/saglam1923,5,"1 Ekim 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Hijyenik bir yer değil,Mardin’e ilk gelişim. Mardin yöresel yemekleri denemek istedim. Yorumlar üzerine Dobo restauranta eşimle gittik. Temizlik açısından yetersiz bir yer. Gelen çiğ köftelerin üzerinde kuş tüyü vardı. Açık ayranının tadı küflü bir şey içtiğimi düşündürdü. Fiyata göre de gereksiz pahalı bir yer.,Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,dilgiz,https://www.tripadvisor.com.tr/Profile/dilgiz,5,"30 Haziran 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",belirtilmemiş,Uçuk fiyatlar!,"Böyle bir menü olamaz! Ne gerek var? Kime hizmet ediyorsunuz ki? Eski Mardin yemeklerini yaptığınızı söyliyorsunuz. Menüde mumbar yok :) Asla bir daha adım atmayacağım yer. Zaten Kafalar kanalında görüp gelmiştik. Tamamen şişirme olduğunu düşündüğüm hizmetinde hiç iyi olmadığı yer.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,105ebrub,https://www.tripadvisor.com.tr/Profile/105ebrub,5,"5 Haziran 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mezopotamya’ya karşı nefis yemekler yiyebileceğiniz bir restaurant,"Yemekler nefis, manzara efsane. Saatlerce bakabilirim Mezopotamya’ya burada oturup. Zırh kebabını denedim. Yemelere doyamadım. Burada içki servisi yok. Öğle yemeği için ideal seçim olacağını düşünüyorum. Tabii ki gece de harika olur. Tavsiye ederim",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,SelimTsn,https://www.tripadvisor.com.tr/Profile/SelimTsn,5,"31 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mardin Mutfağı,"Kalabalık grupla günler öncesinden rezervasyon yaparak gittik. Karşılama güzeldi ve çalışanlar da oldukça kibar. Ben daha yöresel bir sunum bekliyordum ama öyle olmadı. Manzarası çok güzel. Ben en çok haşlanmış içli köfteyi sevdim. Diğerleri de fena değildi. İşkembe dolmasını alışkın olmayanlara çok önermem. Evlerde daha iyilerini yemiştim. Restauranta özel bir şerbet var. Güzeldi.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,Attarima,https://www.tripadvisor.com.tr/Profile/Attarima,5,"16 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",business,Fena değil,"Güler yüzlü servis. Yöresel, farklı lezzetler. Fakat kısıtlı denebilecek sayıda isim yapmış restoranlar arasında yer aldığından fiyat kalite dengesinden bahsetmek pek mümkün değil. 
Bununla birlikte manzarası bilhassa akşamları bir hayli etkileyici. 
İlk tercihim olmaz kesinlikle.
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,korayo550,https://www.tripadvisor.com.tr/Profile/korayo550,5,"14 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Tek kelimeyle efsane 👌🏻,"Mardinin istisnasız en kaliteli ve en lezzetli restaurantı. Mardine gelipte bu restaurantta mardin lezzetlerini tatmadan giden çok şey kaçırmış demektir.

Şiddetle tavsiye ediyorum. 👌🏻
Devamını okuyun",Doboo Restaurant_reviews.json
Doboo Restaurant,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d18941492-Reviews-Doboo_Restaurant-Mardin_Mardin_Province.html,Iskender61,https://www.tripadvisor.com.tr/Profile/Iskender61,5,"3 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,İsim yapıp sonradan bozan yerlerden,"Tavsiyeler üzerine gittik malesef memnun kalamadık.
Fix menü sipariş ettik dobi kebab pilav lapaydi tatli diye önümüze bi parça şerbetli börek verdiler porsiyonlar çok küçüktü fiyatlar çok pahalıydı",Doboo Restaurant_reviews.json
